"","user","weekday","hour","domain","average"
"1507","jan",1,21,"github.com",0.779944289693593
"1508","jan",1,21,"pw.edu.pl",0.317548746518106
"1509","jan",1,21,"youtube.com",1.91364902506964
"1510","jan",1,21,"google.com",0.799442896935933
"1511","jan",1,21,"facebook.com",0.462395543175487
"1512","jan",1,21,"instagram.com",0
"1513","jan",1,22,"stackoverflow.com",0.00557103064066852
"1514","jan",1,22,"wikipedia.org",0.0724233983286908
"1515","jan",1,22,"github.com",0.142061281337047
"1516","jan",1,22,"pw.edu.pl",0.256267409470752
"1517","jan",1,22,"youtube.com",1.83844011142061
"1518","jan",1,22,"google.com",0.958217270194986
"1519","jan",1,22,"facebook.com",0.35933147632312
"1520","jan",1,22,"instagram.com",0
"1521","jan",1,23,"stackoverflow.com",0.00278551532033426
"1522","jan",1,23,"wikipedia.org",0.100278551532033
"1523","jan",1,23,"github.com",0.211699164345404
"1524","jan",1,23,"pw.edu.pl",0.52924791086351
"1525","jan",1,23,"youtube.com",1.47910863509749
"1526","jan",1,23,"google.com",0.983286908077994
"1527","jan",1,23,"facebook.com",0.267409470752089
"1528","jan",1,23,"instagram.com",0
"1529","jan",1,24,"stackoverflow.com",0
"1530","jan",1,24,"wikipedia.org",0
"1531","jan",1,24,"github.com",0
"1532","jan",1,24,"pw.edu.pl",0
"1533","jan",1,24,"youtube.com",0
"1534","jan",1,24,"google.com",0
"1535","jan",1,24,"facebook.com",0
"1536","jan",1,24,"instagram.com",0
"1537","jan",2,1,"stackoverflow.com",0
"1538","jan",2,1,"wikipedia.org",0.0557103064066852
"1539","jan",2,1,"github.com",0.0278551532033426
"1540","jan",2,1,"pw.edu.pl",0.286908077994429
"1541","jan",2,1,"youtube.com",0.557103064066852
"1542","jan",2,1,"google.com",0.473537604456825
"1543","jan",2,1,"facebook.com",0.153203342618384
"1544","jan",2,1,"instagram.com",0
"1545","jan",2,2,"stackoverflow.com",0
"1546","jan",2,2,"wikipedia.org",0.011142061281337
"1547","jan",2,2,"github.com",0.0473537604456825
"1548","jan",2,2,"pw.edu.pl",0.0194986072423398
"1549","jan",2,2,"youtube.com",0.139275766016713
"1550","jan",2,2,"google.com",0.264623955431755
"1551","jan",2,2,"facebook.com",0.011142061281337
"1552","jan",2,2,"instagram.com",0
"1553","jan",2,3,"stackoverflow.com",0
"1554","jan",2,3,"wikipedia.org",0
"1555","jan",2,3,"github.com",0
"1556","jan",2,3,"pw.edu.pl",0
"1557","jan",2,3,"youtube.com",0.0167130919220056
"1558","jan",2,3,"google.com",0.0696378830083565
"1559","jan",2,3,"facebook.com",0
"1560","jan",2,3,"instagram.com",0
"1561","jan",2,4,"stackoverflow.com",0
"1562","jan",2,4,"wikipedia.org",0
"1563","jan",2,4,"github.com",0
"1564","jan",2,4,"pw.edu.pl",0
"1565","jan",2,4,"youtube.com",0.011142061281337
"1566","jan",2,4,"google.com",0.0417827298050139
"1567","jan",2,4,"facebook.com",0.0362116991643454
"1568","jan",2,4,"instagram.com",0
"1569","jan",2,5,"stackoverflow.com",0
"1570","jan",2,5,"wikipedia.org",0.00278551532033426
"1571","jan",2,5,"github.com",0
"1572","jan",2,5,"pw.edu.pl",0
"1573","jan",2,5,"youtube.com",0.0250696378830084
"1574","jan",2,5,"google.com",0.00835654596100279
"1575","jan",2,5,"facebook.com",0.00557103064066852
"1576","jan",2,5,"instagram.com",0
"1577","jan",2,6,"stackoverflow.com",0
"1578","jan",2,6,"wikipedia.org",0
"1579","jan",2,6,"github.com",0
"1580","jan",2,6,"pw.edu.pl",0.0334261838440111
"1581","jan",2,6,"youtube.com",0.0250696378830084
"1582","jan",2,6,"google.com",0.0417827298050139
"1583","jan",2,6,"facebook.com",0.011142061281337
"1584","jan",2,6,"instagram.com",0
"1585","jan",2,7,"stackoverflow.com",0
"1586","jan",2,7,"wikipedia.org",0
"1587","jan",2,7,"github.com",0
"1588","jan",2,7,"pw.edu.pl",0.142061281337047
"1589","jan",2,7,"youtube.com",0.153203342618384
"1590","jan",2,7,"google.com",0.0445682451253482
"1591","jan",2,7,"facebook.com",0.0334261838440111
"1592","jan",2,7,"instagram.com",0
"1593","jan",2,8,"stackoverflow.com",0
"1594","jan",2,8,"wikipedia.org",0.0222841225626741
"1595","jan",2,8,"github.com",0.011142061281337
"1596","jan",2,8,"pw.edu.pl",0.0863509749303621
"1597","jan",2,8,"youtube.com",0.367688022284123
"1598","jan",2,8,"google.com",0.412256267409471
"1599","jan",2,8,"facebook.com",0.100278551532033
"1600","jan",2,8,"instagram.com",0
"1601","jan",2,9,"stackoverflow.com",0
"1602","jan",2,9,"wikipedia.org",0.0222841225626741
"1603","jan",2,9,"github.com",0
"1604","jan",2,9,"pw.edu.pl",0.183844011142061
"1605","jan",2,9,"youtube.com",0.626740947075209
"1606","jan",2,9,"google.com",0.334261838440111
"1607","jan",2,9,"facebook.com",0.114206128133705
"1608","jan",2,9,"instagram.com",0
"1609","jan",2,10,"stackoverflow.com",0.00278551532033426
"1610","jan",2,10,"wikipedia.org",0.00278551532033426
"1611","jan",2,10,"github.com",0.0417827298050139
"1612","jan",2,10,"pw.edu.pl",0.105849582172702
"1613","jan",2,10,"youtube.com",0.96100278551532
"1614","jan",2,10,"google.com",0.245125348189415
"1615","jan",2,10,"facebook.com",0.206128133704735
"1616","jan",2,10,"instagram.com",0
"1617","jan",2,11,"stackoverflow.com",0
"1618","jan",2,11,"wikipedia.org",0.0167130919220056
"1619","jan",2,11,"github.com",0.052924791086351
"1620","jan",2,11,"pw.edu.pl",0.167130919220056
"1621","jan",2,11,"youtube.com",0.743732590529248
"1622","jan",2,11,"google.com",0.295264623955432
"1623","jan",2,11,"facebook.com",0.13091922005571
"1624","jan",2,11,"instagram.com",0
"1625","jan",2,12,"stackoverflow.com",0.00835654596100279
"1626","jan",2,12,"wikipedia.org",0.0389972144846797
"1627","jan",2,12,"github.com",0.0194986072423398
"1628","jan",2,12,"pw.edu.pl",0.222841225626741
"1629","jan",2,12,"youtube.com",0.732590529247911
"1630","jan",2,12,"google.com",0.977715877437326
"1631","jan",2,12,"facebook.com",0.233983286908078
"1632","jan",2,12,"instagram.com",0
"1633","jan",2,13,"stackoverflow.com",0
"1634","jan",2,13,"wikipedia.org",0.0389972144846797
"1635","jan",2,13,"github.com",0.0612813370473538
"1636","jan",2,13,"pw.edu.pl",0.183844011142061
"1637","jan",2,13,"youtube.com",0.729805013927577
"1638","jan",2,13,"google.com",0.618384401114206
"1639","jan",2,13,"facebook.com",0.272980501392758
"1640","jan",2,13,"instagram.com",0
"1641","jan",2,14,"stackoverflow.com",0
"1642","jan",2,14,"wikipedia.org",0.0557103064066852
"1643","jan",2,14,"github.com",0.119777158774373
"1644","jan",2,14,"pw.edu.pl",0.100278551532033
"1645","jan",2,14,"youtube.com",0.604456824512535
"1646","jan",2,14,"google.com",0.777158774373259
"1647","jan",2,14,"facebook.com",0.192200557103064
"1648","jan",2,14,"instagram.com",0
"1649","jan",2,15,"stackoverflow.com",0.00835654596100279
"1650","jan",2,15,"wikipedia.org",0.0807799442896936
"1651","jan",2,15,"github.com",0.220055710306407
"1652","jan",2,15,"pw.edu.pl",0.0194986072423398
"1653","jan",2,15,"youtube.com",0.988857938718663
"1654","jan",2,15,"google.com",0.802228412256267
"1655","jan",2,15,"facebook.com",0.331476323119777
"1656","jan",2,15,"instagram.com",0
"1657","jan",2,16,"stackoverflow.com",0.011142061281337
"1658","jan",2,16,"wikipedia.org",0.0835654596100279
"1659","jan",2,16,"github.com",0.133704735376045
"1660","jan",2,16,"pw.edu.pl",0.270194986072423
"1661","jan",2,16,"youtube.com",1.64066852367688
"1662","jan",2,16,"google.com",1.2033426183844
"1663","jan",2,16,"facebook.com",0.306406685236769
"1664","jan",2,16,"instagram.com",0
"1665","jan",2,17,"stackoverflow.com",0.00835654596100279
"1666","jan",2,17,"wikipedia.org",0.0891364902506964
"1667","jan",2,17,"github.com",0.387186629526462
"1668","jan",2,17,"pw.edu.pl",0.108635097493036
"1669","jan",2,17,"youtube.com",1.37883008356546
"1670","jan",2,17,"google.com",0.805013927576602
"1671","jan",2,17,"facebook.com",0.261838440111421
"1672","jan",2,17,"instagram.com",0
"1673","jan",2,18,"stackoverflow.com",0.0139275766016713
"1674","jan",2,18,"wikipedia.org",0.0696378830083565
"1675","jan",2,18,"github.com",0.217270194986072
"1676","jan",2,18,"pw.edu.pl",0.534818941504178
"1677","jan",2,18,"youtube.com",1.73816155988858
"1678","jan",2,18,"google.com",1.13927576601671
"1679","jan",2,18,"facebook.com",0.309192200557103
"1680","jan",2,18,"instagram.com",0
"1681","jan",2,19,"stackoverflow.com",0.0417827298050139
"1682","jan",2,19,"wikipedia.org",0.11142061281337
"1683","jan",2,19,"github.com",0.155988857938719
"1684","jan",2,19,"pw.edu.pl",0.172701949860724
"1685","jan",2,19,"youtube.com",1.81894150417827
"1686","jan",2,19,"google.com",1.22005571030641
"1687","jan",2,19,"facebook.com",0.431754874651811
"1688","jan",2,19,"instagram.com",0
"1689","jan",2,20,"stackoverflow.com",0.00557103064066852
"1690","jan",2,20,"wikipedia.org",0.0696378830083565
"1691","jan",2,20,"github.com",0.105849582172702
"1692","jan",2,20,"pw.edu.pl",0.200557103064067
"1693","jan",2,20,"youtube.com",1.81058495821727
"1694","jan",2,20,"google.com",0.927576601671309
"1695","jan",2,20,"facebook.com",0.476323119777159
"1696","jan",2,20,"instagram.com",0
"1697","jan",2,21,"stackoverflow.com",0.0167130919220056
"1698","jan",2,21,"wikipedia.org",0.0863509749303621
"1699","jan",2,21,"github.com",0.0222841225626741
"1700","jan",2,21,"pw.edu.pl",0.431754874651811
"1701","jan",2,21,"youtube.com",1.55710306406685
"1702","jan",2,21,"google.com",0.852367688022284
"1703","jan",2,21,"facebook.com",0.412256267409471
"1704","jan",2,21,"instagram.com",0
"1705","jan",2,22,"stackoverflow.com",0.00278551532033426
"1706","jan",2,22,"wikipedia.org",0.0779944289693593
"1707","jan",2,22,"github.com",0.192200557103064
"1708","jan",2,22,"pw.edu.pl",0.222841225626741
"1709","jan",2,22,"youtube.com",1.54874651810585
"1710","jan",2,22,"google.com",0.935933147632312
"1711","jan",2,22,"facebook.com",0.409470752089136
"1712","jan",2,22,"instagram.com",0
"1713","jan",2,23,"stackoverflow.com",0.00835654596100279
"1714","jan",2,23,"wikipedia.org",0.0473537604456825
"1715","jan",2,23,"github.com",0.00278551532033426
"1716","jan",2,23,"pw.edu.pl",0.426183844011142
"1717","jan",2,23,"youtube.com",1.6100278551532
"1718","jan",2,23,"google.com",0.537604456824513
"1719","jan",2,23,"facebook.com",0.356545961002786
"1720","jan",2,23,"instagram.com",0
"1721","jan",2,24,"stackoverflow.com",0
"1722","jan",2,24,"wikipedia.org",0
"1723","jan",2,24,"github.com",0
"1724","jan",2,24,"pw.edu.pl",0
"1725","jan",2,24,"youtube.com",0
"1726","jan",2,24,"google.com",0
"1727","jan",2,24,"facebook.com",0
"1728","jan",2,24,"instagram.com",0
"1729","jan",3,1,"stackoverflow.com",0.00278551532033426
"1730","jan",3,1,"wikipedia.org",0.0334261838440111
"1731","jan",3,1,"github.com",0.114206128133705
"1732","jan",3,1,"pw.edu.pl",0.105849582172702
"1733","jan",3,1,"youtube.com",0.727019498607242
"1734","jan",3,1,"google.com",0.802228412256267
"1735","jan",3,1,"facebook.com",0.259052924791086
"1736","jan",3,1,"instagram.com",0
"1737","jan",3,2,"stackoverflow.com",0
"1738","jan",3,2,"wikipedia.org",0.0222841225626741
"1739","jan",3,2,"github.com",0.0668523676880223
"1740","jan",3,2,"pw.edu.pl",0.00557103064066852
"1741","jan",3,2,"youtube.com",0.214484679665738
"1742","jan",3,2,"google.com",0.186629526462396
"1743","jan",3,2,"facebook.com",0.052924791086351
"1744","jan",3,2,"instagram.com",0
"1745","jan",3,3,"stackoverflow.com",0
"1746","jan",3,3,"wikipedia.org",0
"1747","jan",3,3,"github.com",0.00835654596100279
"1748","jan",3,3,"pw.edu.pl",0
"1749","jan",3,3,"youtube.com",0.0306406685236769
"1750","jan",3,3,"google.com",0.00835654596100279
"1751","jan",3,3,"facebook.com",0.00278551532033426
"1752","jan",3,3,"instagram.com",0
"1753","jan",3,4,"stackoverflow.com",0
"1754","jan",3,4,"wikipedia.org",0
"1755","jan",3,4,"github.com",0
"1756","jan",3,4,"pw.edu.pl",0
"1757","jan",3,4,"youtube.com",0
"1758","jan",3,4,"google.com",0
"1759","jan",3,4,"facebook.com",0
"1760","jan",3,4,"instagram.com",0
"1761","jan",3,5,"stackoverflow.com",0
"1762","jan",3,5,"wikipedia.org",0
"1763","jan",3,5,"github.com",0
"1764","jan",3,5,"pw.edu.pl",0
"1765","jan",3,5,"youtube.com",0
"1766","jan",3,5,"google.com",0.00835654596100279
"1767","jan",3,5,"facebook.com",0.00278551532033426
"1768","jan",3,5,"instagram.com",0
"1769","jan",3,6,"stackoverflow.com",0
"1770","jan",3,6,"wikipedia.org",0.00278551532033426
"1771","jan",3,6,"github.com",0
"1772","jan",3,6,"pw.edu.pl",0.0167130919220056
"1773","jan",3,6,"youtube.com",0.0167130919220056
"1774","jan",3,6,"google.com",0.0807799442896936
"1775","jan",3,6,"facebook.com",0.011142061281337
"1776","jan",3,6,"instagram.com",0
"1777","jan",3,7,"stackoverflow.com",0
"1778","jan",3,7,"wikipedia.org",0.011142061281337
"1779","jan",3,7,"github.com",0
"1780","jan",3,7,"pw.edu.pl",0.011142061281337
"1781","jan",3,7,"youtube.com",0.103064066852368
"1782","jan",3,7,"google.com",0.0919220055710306
"1783","jan",3,7,"facebook.com",0.0250696378830084
"1784","jan",3,7,"instagram.com",0
"1785","jan",3,8,"stackoverflow.com",0
"1786","jan",3,8,"wikipedia.org",0.0557103064066852
"1787","jan",3,8,"github.com",0
"1788","jan",3,8,"pw.edu.pl",0.0947075208913649
"1789","jan",3,8,"youtube.com",0.420612813370474
"1790","jan",3,8,"google.com",0.286908077994429
"1791","jan",3,8,"facebook.com",0.16991643454039
"1792","jan",3,8,"instagram.com",0
"1793","jan",3,9,"stackoverflow.com",0
"1794","jan",3,9,"wikipedia.org",0.0250696378830084
"1795","jan",3,9,"github.com",0
"1796","jan",3,9,"pw.edu.pl",0.0334261838440111
"1797","jan",3,9,"youtube.com",0.353760445682451
"1798","jan",3,9,"google.com",0.18941504178273
"1799","jan",3,9,"facebook.com",0.0724233983286908
"1800","jan",3,9,"instagram.com",0
"1801","jan",3,10,"stackoverflow.com",0.00278551532033426
"1802","jan",3,10,"wikipedia.org",0.0334261838440111
"1803","jan",3,10,"github.com",0
"1804","jan",3,10,"pw.edu.pl",0.197771587743733
"1805","jan",3,10,"youtube.com",0.437325905292479
"1806","jan",3,10,"google.com",0.350974930362117
"1807","jan",3,10,"facebook.com",0.122562674094708
"1808","jan",3,10,"instagram.com",0
"1809","jan",3,11,"stackoverflow.com",0
"1810","jan",3,11,"wikipedia.org",0.0417827298050139
"1811","jan",3,11,"github.com",0
"1812","jan",3,11,"pw.edu.pl",0.0389972144846797
"1813","jan",3,11,"youtube.com",0.885793871866295
"1814","jan",3,11,"google.com",0.54874651810585
"1815","jan",3,11,"facebook.com",0.16991643454039
"1816","jan",3,11,"instagram.com",0
"1817","jan",3,12,"stackoverflow.com",0
"1818","jan",3,12,"wikipedia.org",0.0807799442896936
"1819","jan",3,12,"github.com",0
"1820","jan",3,12,"pw.edu.pl",0.275766016713092
"1821","jan",3,12,"youtube.com",0.802228412256267
"1822","jan",3,12,"google.com",0.662952646239554
"1823","jan",3,12,"facebook.com",0.278551532033426
"1824","jan",3,12,"instagram.com",0
"1825","jan",3,13,"stackoverflow.com",0
"1826","jan",3,13,"wikipedia.org",0.0668523676880223
"1827","jan",3,13,"github.com",0
"1828","jan",3,13,"pw.edu.pl",0.172701949860724
"1829","jan",3,13,"youtube.com",1.01392757660167
"1830","jan",3,13,"google.com",0.768802228412256
"1831","jan",3,13,"facebook.com",0.200557103064067
"1832","jan",3,13,"instagram.com",0
"1833","jan",3,14,"stackoverflow.com",0
"1834","jan",3,14,"wikipedia.org",0.0167130919220056
"1835","jan",3,14,"github.com",0
"1836","jan",3,14,"pw.edu.pl",0.214484679665738
"1837","jan",3,14,"youtube.com",0.821727019498607
"1838","jan",3,14,"google.com",0.565459610027855
"1839","jan",3,14,"facebook.com",0.16991643454039
"1840","jan",3,14,"instagram.com",0
"1841","jan",3,15,"stackoverflow.com",0.00278551532033426
"1842","jan",3,15,"wikipedia.org",0.0362116991643454
"1843","jan",3,15,"github.com",0.0835654596100279
"1844","jan",3,15,"pw.edu.pl",0.119777158774373
"1845","jan",3,15,"youtube.com",1.03064066852368
"1846","jan",3,15,"google.com",0.671309192200557
"1847","jan",3,15,"facebook.com",0.136490250696379
"1848","jan",3,15,"instagram.com",0
"1849","jan",3,16,"stackoverflow.com",0.00278551532033426
"1850","jan",3,16,"wikipedia.org",0.0445682451253482
"1851","jan",3,16,"github.com",0.0752089136490251
"1852","jan",3,16,"pw.edu.pl",0.20891364902507
"1853","jan",3,16,"youtube.com",1.48189415041783
"1854","jan",3,16,"google.com",0.526462395543176
"1855","jan",3,16,"facebook.com",0.353760445682451
"1856","jan",3,16,"instagram.com",0
"1857","jan",3,17,"stackoverflow.com",0.00835654596100279
"1858","jan",3,17,"wikipedia.org",0.142061281337047
"1859","jan",3,17,"github.com",0.0306406685236769
"1860","jan",3,17,"pw.edu.pl",0.654596100278552
"1861","jan",3,17,"youtube.com",1.05292479108635
"1862","jan",3,17,"google.com",0.682451253481894
"1863","jan",3,17,"facebook.com",0.261838440111421
"1864","jan",3,17,"instagram.com",0
"1865","jan",3,18,"stackoverflow.com",0
"1866","jan",3,18,"wikipedia.org",0.114206128133705
"1867","jan",3,18,"github.com",0.0306406685236769
"1868","jan",3,18,"pw.edu.pl",0.100278551532033
"1869","jan",3,18,"youtube.com",1.73816155988858
"1870","jan",3,18,"google.com",0.782729805013928
"1871","jan",3,18,"facebook.com",0.356545961002786
"1872","jan",3,18,"instagram.com",0
"1873","jan",3,19,"stackoverflow.com",0
"1874","jan",3,19,"wikipedia.org",0.0779944289693593
"1875","jan",3,19,"github.com",0.052924791086351
"1876","jan",3,19,"pw.edu.pl",0.272980501392758
"1877","jan",3,19,"youtube.com",1.74930362116992
"1878","jan",3,19,"google.com",0.919220055710306
"1879","jan",3,19,"facebook.com",0.384401114206128
"1880","jan",3,19,"instagram.com",0
"1881","jan",3,20,"stackoverflow.com",0.00835654596100279
"1882","jan",3,20,"wikipedia.org",0.103064066852368
"1883","jan",3,20,"github.com",0.0473537604456825
"1884","jan",3,20,"pw.edu.pl",0.454038997214485
"1885","jan",3,20,"youtube.com",1.6016713091922
"1886","jan",3,20,"google.com",0.902506963788301
"1887","jan",3,20,"facebook.com",0.401114206128134
"1888","jan",3,20,"instagram.com",0.00557103064066852
"1889","jan",3,21,"stackoverflow.com",0.00835654596100279
"1890","jan",3,21,"wikipedia.org",0.0891364902506964
"1891","jan",3,21,"github.com",0.052924791086351
"1892","jan",3,21,"pw.edu.pl",0.632311977715877
"1893","jan",3,21,"youtube.com",1.44846796657382
"1894","jan",3,21,"google.com",1.11977715877437
"1895","jan",3,21,"facebook.com",0.431754874651811
"1896","jan",3,21,"instagram.com",0
"1897","jan",3,22,"stackoverflow.com",0.0222841225626741
"1898","jan",3,22,"wikipedia.org",0.0584958217270195
"1899","jan",3,22,"github.com",0.0696378830083565
"1900","jan",3,22,"pw.edu.pl",0.100278551532033
"1901","jan",3,22,"youtube.com",1.47353760445682
"1902","jan",3,22,"google.com",0.596100278551532
"1903","jan",3,22,"facebook.com",0.211699164345404
"1904","jan",3,22,"instagram.com",0
"1905","jan",3,23,"stackoverflow.com",0.00557103064066852
"1906","jan",3,23,"wikipedia.org",0.0389972144846797
"1907","jan",3,23,"github.com",0.0473537604456825
"1908","jan",3,23,"pw.edu.pl",0.562674094707521
"1909","jan",3,23,"youtube.com",1.19220055710306
"1910","jan",3,23,"google.com",0.668523676880223
"1911","jan",3,23,"facebook.com",0.192200557103064
"1912","jan",3,23,"instagram.com",0
"1913","jan",3,24,"stackoverflow.com",0
"1914","jan",3,24,"wikipedia.org",0
"1915","jan",3,24,"github.com",0
"1916","jan",3,24,"pw.edu.pl",0
"1917","jan",3,24,"youtube.com",0
"1918","jan",3,24,"google.com",0
"1919","jan",3,24,"facebook.com",0
"1920","jan",3,24,"instagram.com",0
"1921","jan",4,1,"stackoverflow.com",0
"1922","jan",4,1,"wikipedia.org",0.064066852367688
"1923","jan",4,1,"github.com",0
"1924","jan",4,1,"pw.edu.pl",0.0779944289693593
"1925","jan",4,1,"youtube.com",0.557103064066852
"1926","jan",4,1,"google.com",0.573816155988858
"1927","jan",4,1,"facebook.com",0.108635097493036
"1928","jan",4,1,"instagram.com",0.00278551532033426
"1929","jan",4,2,"stackoverflow.com",0
"1930","jan",4,2,"wikipedia.org",0.0139275766016713
"1931","jan",4,2,"github.com",0
"1932","jan",4,2,"pw.edu.pl",0.00557103064066852
"1933","jan",4,2,"youtube.com",0.0389972144846797
"1934","jan",4,2,"google.com",0.222841225626741
"1935","jan",4,2,"facebook.com",0.0139275766016713
"1936","jan",4,2,"instagram.com",0
"1937","jan",4,3,"stackoverflow.com",0
"1938","jan",4,3,"wikipedia.org",0.011142061281337
"1939","jan",4,3,"github.com",0
"1940","jan",4,3,"pw.edu.pl",0.011142061281337
"1941","jan",4,3,"youtube.com",0.0807799442896936
"1942","jan",4,3,"google.com",0.0891364902506964
"1943","jan",4,3,"facebook.com",0.00835654596100279
"1944","jan",4,3,"instagram.com",0
"1945","jan",4,4,"stackoverflow.com",0
"1946","jan",4,4,"wikipedia.org",0
"1947","jan",4,4,"github.com",0
"1948","jan",4,4,"pw.edu.pl",0
"1949","jan",4,4,"youtube.com",0.0668523676880223
"1950","jan",4,4,"google.com",0.0306406685236769
"1951","jan",4,4,"facebook.com",0.0139275766016713
"1952","jan",4,4,"instagram.com",0
"1953","jan",4,5,"stackoverflow.com",0
"1954","jan",4,5,"wikipedia.org",0
"1955","jan",4,5,"github.com",0
"1956","jan",4,5,"pw.edu.pl",0
"1957","jan",4,5,"youtube.com",0.0278551532033426
"1958","jan",4,5,"google.com",0
"1959","jan",4,5,"facebook.com",0.0139275766016713
"1960","jan",4,5,"instagram.com",0
"1961","jan",4,6,"stackoverflow.com",0
"1962","jan",4,6,"wikipedia.org",0
"1963","jan",4,6,"github.com",0
"1964","jan",4,6,"pw.edu.pl",0
"1965","jan",4,6,"youtube.com",0.0194986072423398
"1966","jan",4,6,"google.com",0.0278551532033426
"1967","jan",4,6,"facebook.com",0
"1968","jan",4,6,"instagram.com",0
"1969","jan",4,7,"stackoverflow.com",0
"1970","jan",4,7,"wikipedia.org",0.00278551532033426
"1971","jan",4,7,"github.com",0
"1972","jan",4,7,"pw.edu.pl",0
"1973","jan",4,7,"youtube.com",0.052924791086351
"1974","jan",4,7,"google.com",0.0334261838440111
"1975","jan",4,7,"facebook.com",0.011142061281337
"1976","jan",4,7,"instagram.com",0
"1977","jan",4,8,"stackoverflow.com",0
"1978","jan",4,8,"wikipedia.org",0.00278551532033426
"1979","jan",4,8,"github.com",0
"1980","jan",4,8,"pw.edu.pl",0
"1981","jan",4,8,"youtube.com",0.211699164345404
"1982","jan",4,8,"google.com",0.116991643454039
"1983","jan",4,8,"facebook.com",0.0445682451253482
"1984","jan",4,8,"instagram.com",0
"1985","jan",4,9,"stackoverflow.com",0
"1986","jan",4,9,"wikipedia.org",0.0222841225626741
"1987","jan",4,9,"github.com",0
"1988","jan",4,9,"pw.edu.pl",0
"1989","jan",4,9,"youtube.com",0.178272980501393
"1990","jan",4,9,"google.com",0.253481894150418
"1991","jan",4,9,"facebook.com",0.0584958217270195
"1992","jan",4,9,"instagram.com",0
"1993","jan",4,10,"stackoverflow.com",0
"1994","jan",4,10,"wikipedia.org",0.0167130919220056
"1995","jan",4,10,"github.com",0
"1996","jan",4,10,"pw.edu.pl",0.122562674094708
"1997","jan",4,10,"youtube.com",0.389972144846797
"1998","jan",4,10,"google.com",0.203342618384401
"1999","jan",4,10,"facebook.com",0.0724233983286908
"2000","jan",4,10,"instagram.com",0
"2001","jan",4,11,"stackoverflow.com",0
"2002","jan",4,11,"wikipedia.org",0.052924791086351
"2003","jan",4,11,"github.com",0
"2004","jan",4,11,"pw.edu.pl",0.0974930362116992
"2005","jan",4,11,"youtube.com",0.612813370473538
"2006","jan",4,11,"google.com",0.456824512534819
"2007","jan",4,11,"facebook.com",0.122562674094708
"2008","jan",4,11,"instagram.com",0
"2009","jan",4,12,"stackoverflow.com",0.00557103064066852
"2010","jan",4,12,"wikipedia.org",0.0919220055710306
"2011","jan",4,12,"github.com",0
"2012","jan",4,12,"pw.edu.pl",0.440111420612813
"2013","jan",4,12,"youtube.com",0.545961002785515
"2014","jan",4,12,"google.com",0.86908077994429
"2015","jan",4,12,"facebook.com",0.211699164345404
"2016","jan",4,12,"instagram.com",0
"2017","jan",4,13,"stackoverflow.com",0.0139275766016713
"2018","jan",4,13,"wikipedia.org",0.119777158774373
"2019","jan",4,13,"github.com",0.0194986072423398
"2020","jan",4,13,"pw.edu.pl",0.206128133704735
"2021","jan",4,13,"youtube.com",1.0974930362117
"2022","jan",4,13,"google.com",0.841225626740947
"2023","jan",4,13,"facebook.com",0.222841225626741
"2024","jan",4,13,"instagram.com",0.011142061281337
"2025","jan",4,14,"stackoverflow.com",0.00557103064066852
"2026","jan",4,14,"wikipedia.org",0.0362116991643454
"2027","jan",4,14,"github.com",0.00278551532033426
"2028","jan",4,14,"pw.edu.pl",0.3008356545961
"2029","jan",4,14,"youtube.com",1.02228412256267
"2030","jan",4,14,"google.com",0.643454038997215
"2031","jan",4,14,"facebook.com",0.253481894150418
"2032","jan",4,14,"instagram.com",0
"2033","jan",4,15,"stackoverflow.com",0.0167130919220056
"2034","jan",4,15,"wikipedia.org",0.0362116991643454
"2035","jan",4,15,"github.com",0.0250696378830084
"2036","jan",4,15,"pw.edu.pl",0.158774373259053
"2037","jan",4,15,"youtube.com",0.94150417827298
"2038","jan",4,15,"google.com",0.612813370473538
"2039","jan",4,15,"facebook.com",0.259052924791086
"2040","jan",4,15,"instagram.com",0
"2041","jan",4,16,"stackoverflow.com",0.00835654596100279
"2042","jan",4,16,"wikipedia.org",0.0835654596100279
"2043","jan",4,16,"github.com",0.00557103064066852
"2044","jan",4,16,"pw.edu.pl",0.11142061281337
"2045","jan",4,16,"youtube.com",1.22005571030641
"2046","jan",4,16,"google.com",0.604456824512535
"2047","jan",4,16,"facebook.com",0.256267409470752
"2048","jan",4,16,"instagram.com",0
"2049","jan",4,17,"stackoverflow.com",0.00557103064066852
"2050","jan",4,17,"wikipedia.org",0.064066852367688
"2051","jan",4,17,"github.com",0
"2052","jan",4,17,"pw.edu.pl",0.0362116991643454
"2053","jan",4,17,"youtube.com",1.37604456824513
"2054","jan",4,17,"google.com",0.785515320334262
"2055","jan",4,17,"facebook.com",0.183844011142061
"2056","jan",4,17,"instagram.com",0
"2057","jan",4,18,"stackoverflow.com",0.00557103064066852
"2058","jan",4,18,"wikipedia.org",0.100278551532033
"2059","jan",4,18,"github.com",0.0139275766016713
"2060","jan",4,18,"pw.edu.pl",0.183844011142061
"2061","jan",4,18,"youtube.com",1.52924791086351
"2062","jan",4,18,"google.com",0.643454038997215
"2063","jan",4,18,"facebook.com",0.381615598885794
"2064","jan",4,18,"instagram.com",0
"2065","jan",4,19,"stackoverflow.com",0.00278551532033426
"2066","jan",4,19,"wikipedia.org",0.0863509749303621
"2067","jan",4,19,"github.com",0.052924791086351
"2068","jan",4,19,"pw.edu.pl",0.18941504178273
"2069","jan",4,19,"youtube.com",1.85793871866295
